time,numErr,TrackID,Trigger,X(m),Y(m),Vx(km/h),Vy(km/h),Lane,objType,L(m)
Tue Mar 26 14:07:18 2024,0,190,[Range],39.900,-4.800,-36.360,0.000,1,b4w,0.000
Tue Mar 26 14:07:39 2024,0,237,[Range],68.700,2.700,-103.680,0.000,0,b4w,4.000
Tue Mar 26 14:07:40 2024,0,237,[Range],38.700,1.700,-102.960,-1.080,0,b4w,7.000
Tue Mar 26 14:07:53 2024,0,215,[Range],69.700,-3.000,-51.840,-0.360,1,b4w,1.000
Tue Mar 26 14:07:55 2024,0,215,[Range],39.800,-4.400,-52.200,-1.800,1,b4w,4.000
Tue Mar 26 14:08:06 2024,0,199,[Range],69.100,-0.900,-60.480,-3.960,1,b4w,15.000
Tue Mar 26 14:08:08 2024,0,199,[Range],39.900,-1.400,-60.120,-1.080,1,b4w,18.000
Tue Mar 26 14:08:16 2024,0,194,[Range],69.900,1.600,-53.280,-2.160,0,b4w,109.000
Tue Mar 26 14:08:18 2024,0,194,[Range],39.600,0.500,-53.280,-3.240,0,b4w,190.000
Tue Mar 26 14:08:40 2024,0,180,[Range],69.600,2.800,-83.880,-0.360,0,b4w,4.000
Tue Mar 26 14:08:41 2024,0,180,[Range],39.500,1.000,-83.160,-3.960,0,b4w,5.000
Tue Mar 26 14:08:54 2024,0,188,[Range],69.600,2.900,-66.960,0.000,0,b4w,24.000
Tue Mar 26 14:08:56 2024,0,188,[Range],39.000,1.700,-66.960,-1.440,0,b4w,33.000
Tue Mar 26 14:09:06 2024,0,229,[Range],69.300,-0.400,-98.640,-0.360,1,b4w,4.000
Tue Mar 26 14:09:07 2024,0,229,[Range],39.300,-1.300,-98.640,-2.520,1,b4w,3.000
Tue Mar 26 14:09:11 2024,0,219,[Range],69.700,1.500,-58.320,-2.880,0,b4w,25.000
Tue Mar 26 14:09:13 2024,0,219,[Range],39.700,2.000,-58.320,0.000,0,b4w,48.000
Tue Mar 26 14:09:46 2024,0,196,[Range],69.500,2.700,-59.760,-1.080,0,b4w,25.000
Tue Mar 26 14:09:48 2024,0,196,[Range],39.800,1.200,-59.760,-2.880,0,b4w,24.000
Tue Mar 26 14:09:50 2024,0,224,[Range],69.800,-0.800,-41.400,-2.160,1,b4w,10.000
Tue Mar 26 14:09:53 2024,0,224,[Range],39.600,-1.000,-40.680,0.360,1,b4w,13.000
Tue Mar 26 14:10:08 2024,0,7,[Range],39.200,-0.400,-68.400,-1.440,1,b4w,7.000
Tue Mar 26 14:10:09 2024,0,214,[Range],69.800,2.400,-113.040,-1.080,0,b4w,4.000
Tue Mar 26 14:10:10 2024,0,214,[Range],38.500,1.500,-113.400,-2.880,0,b4w,6.000
Tue Mar 26 14:10:20 2024,0,225,[Range],69.900,0.500,-96.480,-1.440,0,b4w,7.000
Tue Mar 26 14:10:21 2024,0,225,[Range],39.200,-1.400,-96.480,-5.040,1,b4w,7.000
Tue Mar 26 14:11:14 2024,0,220,[Range],69.300,0.500,-65.160,-2.520,0,b4w,10.000
Tue Mar 26 14:11:15 2024,0,231,[Range],69.800,-2.100,-35.640,-1.440,1,b4w,37.000
Tue Mar 26 14:11:16 2024,0,220,[Range],39.800,-0.900,-65.160,-2.880,1,b4w,47.000
Tue Mar 26 14:11:18 2024,0,231,[Range],39.900,-2.400,-34.920,0.000,1,b4w,48.000
Tue Mar 26 14:11:41 2024,0,217,[Range],69.700,-1.100,-52.920,-2.880,1,b4w,19.000
Tue Mar 26 14:11:43 2024,0,217,[Range],39.500,-1.000,-53.280,-1.080,1,b4w,71.000
Tue Mar 26 14:12:11 2024,0,206,[Range],69.400,1.900,-86.400,0.000,0,b4w,13.000
